order_id,customer_id,customer_name,region,order_date,ship_date,product_id,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,latitude,longitude
O108121,C4976,Justin Miller,West,2024-04-27,2024-05-03,P846,Office Supplies,Binders,Car Model A,1,247.59,0.0,247.59,37.86,30.592645,-73.921304
O108122,C6254,Michael Caldwell,East,2024-10-01,2024-10-03,P389,Office Supplies,Binders,Attack Model A,1,64.88,0.1,58.39,9.17,34.044521,-100.053068
O108123,C8154,Travis Perez,East,2024-05-26,2024-05-31,P897,Office Supplies,Paper,Live Model C,6,46.1,0.0,276.6,35.37,34.002095,-85.092973
O108124,C2952,Andrew Fuller,South,2024-03-29,2024-04-05,P108,Technology,Accessories,Itself Model A,1,194.58,0.0,194.58,29.74,36.506739,-78.256866
O108125,C9738,Jonathan Harvey,East,2024-02-06,2024-02-12,P642,Office Supplies,Binders,Talk Model B,4,409.12,0.0,1636.48,205.95,33.66752,-75.206075
O108126,C6041,Beverly Shelton,East,2024-12-10,2024-12-15,P746,Technology,Copiers,Box Model A,6,242.04,0.1,1307.02,264.67,42.429791,-94.732455
O108127,C6885,Kristy Martinez MD,South,2024-01-03,2024-01-05,P892,Technology,Machines,Only Model A,2,331.99,0.2,531.18,54.57,34.851214,-122.359014
O108128,C2663,Edward Reeves,South,2023-08-09,2023-08-10,P984,Furniture,Tables,Agent Model A,5,82.7,0.0,413.5,74.41,44.182335,-112.71589
O108129,C8460,Scott Barrett,West,2024-12-02,2024-12-05,P976,Technology,Accessories,Until Model B,8,265.11,0.0,2120.88,479.13,45.895446,-95.18688
O108130,C9559,Gerald Duran,South,2024-07-23,2024-07-30,P758,Furniture,Bookcases,Remember Model B,9,182.82,0.0,1645.38,147.09,45.457568,-95.783112
O108131,C7441,Anita Brown,Central,2024-01-05,2024-01-07,P261,Office Supplies,Paper,Individual Model B,9,216.13,0.0,1945.17,581.84,45.90889,-94.19859
O108132,C1827,Paula Collins,West,2023-05-07,2023-05-15,P137,Furniture,Bookcases,Collection Model A,1,403.66,0.0,403.66,96.74,26.990747,-85.860845
O108133,C2939,Jennifer Tran,South,2024-04-28,2024-05-02,P703,Office Supplies,Art,General Model C,6,499.11,0.0,2994.66,254.76,31.93985,-119.000559
O108134,C2019,Sara Ruiz,Central,2023-05-21,2023-05-23,P294,Technology,Machines,Off Model C,3,327.36,0.0,982.08,228.51,38.245767,-84.353967
O108135,C5945,Jose Gordon,Central,2023-01-05,2023-01-09,P472,Furniture,Tables,Yet Model B,4,37.41,0.1,134.68,40.03,39.286116,-95.085873
O108136,C2735,Amanda Baker,Central,2023-08-10,2023-08-11,P795,Office Supplies,Art,Miss Model C,8,157.34,0.2,1006.98,160.16,29.057173,-80.880455
O108137,C1982,Benjamin Landry,South,2024-08-02,2024-08-05,P352,Office Supplies,Paper,Power Model B,4,380.38,0.0,1521.52,122.62,44.953007,-86.708272
O108138,C7679,Jason Moreno,Central,2023-06-20,2023-06-22,P684,Office Supplies,Art,Different Model A,6,82.54,0.0,495.24,67.6,45.33461,-109.819698
O108139,C6974,Wanda Beck,South,2024-11-19,2024-11-21,P116,Technology,Accessories,Fine Model B,6,387.27,0.0,2323.62,667.95,32.824726,-95.263885
O108140,C4267,Dakota Frazier,East,2023-04-04,2023-04-10,P974,Office Supplies,Binders,Keep Model B,7,244.41,0.0,1710.87,237.35,43.881477,-93.500568
O108141,C2932,John Brandt,West,2023-10-18,2023-10-19,P267,Technology,Phones,Minute Model A,5,230.92,0.1,1039.14,309.29,27.337098,-89.589654
O108142,C9450,Elizabeth Newton,Central,2024-01-19,2024-01-23,P102,Technology,Copiers,Knowledge Model A,6,248.15,0.1,1340.01,307.74,29.368931,-101.951351
O108143,C1693,Hannah Murray,South,2023-10-07,2023-10-11,P739,Technology,Phones,Hot Model C,5,472.06,0.0,2360.3,482.74,26.599362,-112.617881
O108144,C8645,Madeline Diaz,East,2024-03-13,2024-03-21,P982,Technology,Machines,Land Model B,1,369.49,0.0,369.49,66.63,45.831424,-102.455294
O108145,C6677,Jesse Butler,West,2023-07-26,2023-07-29,P245,Office Supplies,Paper,Want Model A,6,280.52,0.0,1683.12,475.11,36.501331,-100.84004
O108146,C7757,Emily Santana,South,2024-03-29,2024-04-07,P170,Office Supplies,Paper,Pick Model A,9,86.7,0.0,780.3,92.5,30.983209,-91.339199
O108147,C8211,Jason Russell,South,2024-09-14,2024-09-18,P441,Technology,Copiers,Fast Model B,6,341.0,0.1,1841.4,255.82,32.178099,-69.535487
O108148,C6171,Richard Carter,East,2024-05-05,2024-05-06,P900,Technology,Copiers,Benefit Model A,8,21.51,0.2,137.66,16.81,26.381207,-68.752848
O108149,C8862,Angela Hester,West,2023-02-12,2023-02-15,P301,Technology,Machines,Official Model B,5,418.37,0.0,2091.85,370.21,40.152214,-122.865926
O108150,C4945,Carol Kennedy,West,2024-11-26,2024-12-05,P170,Technology,Machines,Grow Model A,8,178.03,0.0,1424.24,112.12,34.434916,-122.205152
O108151,C2710,Heidi Hall,South,2024-11-16,2024-11-20,P491,Technology,Phones,Beyond Model A,1,364.23,0.0,364.23,40.74,48.017303,-123.140178
O108152,C2159,Wendy Collins,Central,2023-05-01,2023-05-04,P410,Office Supplies,Binders,Cover Model C,4,488.52,0.0,1954.08,465.42,39.555469,-123.690648
O108153,C7759,Amanda Stone,East,2024-12-23,2024-12-26,P903,Office Supplies,Paper,Boy Model A,6,406.85,0.0,2441.1,355.58,48.446599,-70.109398
O108154,C8433,Thomas Cole,West,2024-05-21,2024-05-23,P684,Furniture,Chairs,Feeling Model C,1,348.32,0.0,348.32,36.11,25.867882,-89.603986
O108155,C7123,Devin Ballard,East,2024-11-08,2024-11-14,P870,Office Supplies,Art,Tree Model C,9,301.63,0.0,2714.67,581.09,47.636274,-67.896356
O108156,C3022,Patrick Rivera,West,2023-06-04,2023-06-12,P659,Office Supplies,Binders,Sign Model C,4,116.72,0.1,420.19,33.33,31.850727,-114.554669
O108157,C1094,Jeremy Green,West,2024-01-11,2024-01-16,P466,Office Supplies,Art,Student Model C,6,323.88,0.0,1943.28,544.05,30.156131,-113.714731
O108158,C3679,Travis Nunez,West,2024-12-27,2025-01-02,P559,Furniture,Bookcases,On Model B,7,54.14,0.0,378.98,92.34,35.566077,-81.689072
O108159,C7137,Tammy Anderson,West,2023-11-10,2023-11-14,P859,Furniture,Tables,He Model C,4,81.03,0.0,324.12,78.03,44.540113,-113.198313
O108160,C4531,Robert Stewart,Central,2024-05-07,2024-05-08,P807,Furniture,Bookcases,Hospital Model B,7,357.57,0.0,2502.99,179.43,26.504637,-117.288169
O108161,C1961,Miguel Mckinney,East,2024-12-12,2024-12-22,P854,Furniture,Bookcases,Media Model A,1,288.84,0.0,288.84,23.21,39.564802,-114.452723
O108162,C3503,Michael Bauer,South,2023-02-12,2023-02-13,P675,Furniture,Chairs,Effort Model B,1,101.23,0.0,101.23,22.3,33.403576,-90.915834
O108163,C2071,Melissa Rose,South,2023-06-26,2023-07-05,P705,Furniture,Bookcases,Company Model B,3,447.79,0.0,1343.37,259.97,33.151288,-122.44988
O108164,C8524,Corey Christensen,South,2023-07-02,2023-07-03,P374,Office Supplies,Art,Around Model A,4,380.02,0.0,1520.08,434.54,46.456777,-89.911226
O108165,C8657,Scott Padilla,East,2023-02-18,2023-02-28,P943,Technology,Machines,Television Model B,5,346.64,0.1,1559.88,323.94,27.968944,-113.87623
O108166,C7196,Dr. Katie Williams,West,2023-09-30,2023-10-03,P401,Office Supplies,Paper,Task Model C,5,106.95,0.0,534.75,34.86,33.268758,-67.365766
O108167,C2731,Alexander Garrett,East,2023-01-28,2023-02-05,P921,Technology,Machines,Early Model A,4,309.78,0.0,1239.12,101.98,29.972755,-74.122344
O108168,C7867,Emma Taylor,Central,2023-02-09,2023-02-17,P430,Furniture,Chairs,Ability Model C,3,122.15,0.1,329.81,70.73,28.501506,-120.752441
O108169,C3726,Maureen Sanchez,Central,2024-04-06,2024-04-15,P243,Furniture,Tables,Conference Model C,2,343.0,0.1,617.4,38.41,46.487972,-93.480377
O108170,C3591,Alexis Griffin,West,2024-04-11,2024-04-21,P697,Furniture,Bookcases,Fine Model B,2,321.51,0.0,643.02,61.13,26.986159,-122.179859
O108171,C8010,Brittany Thomas,Central,2024-10-15,2024-10-19,P812,Technology,Phones,Hope Model A,2,39.3,0.0,78.6,12.24,47.168003,-121.653282
O108172,C1739,Austin Osborn,South,2024-11-21,2024-11-26,P884,Furniture,Chairs,Across Model A,3,32.23,0.1,87.02,13.09,37.882976,-123.992059
O108173,C8077,Jesse Rodriguez,East,2024-09-12,2024-09-17,P204,Office Supplies,Paper,Family Model A,8,231.95,0.0,1855.6,180.68,48.151997,-98.434077
O108174,C7815,Kevin Clark,Central,2023-03-23,2023-04-02,P936,Office Supplies,Binders,Hit Model B,9,53.12,0.0,478.08,25.08,48.960587,-72.062029
O108175,C4297,Jose Ramsey,West,2024-06-14,2024-06-15,P203,Office Supplies,Art,Many Model C,3,332.76,0.0,998.28,124.83,40.041047,-123.844137
O108176,C5678,Johnathan Rodriguez,East,2024-02-06,2024-02-16,P856,Office Supplies,Binders,Serious Model B,6,180.23,0.0,1081.38,132.14,31.165429,-77.449726
O108177,C1184,Richard Smith,East,2024-02-20,2024-02-27,P743,Furniture,Bookcases,Health Model B,5,499.57,0.0,2497.85,443.72,37.112705,-85.758313
O108178,C1453,Maurice Martinez,East,2023-04-26,2023-04-29,P460,Office Supplies,Binders,Together Model A,2,409.78,0.0,819.56,131.06,41.163839,-86.058484
O108179,C1278,Mr. Mark Sherman DDS,West,2023-02-19,2023-02-27,P668,Furniture,Tables,Consider Model C,9,69.57,0.0,626.13,96.76,34.46532,-115.477169
O108180,C9354,Stephanie Kelly,South,2023-02-16,2023-02-19,P322,Furniture,Bookcases,Bed Model A,2,385.71,0.0,771.42,92.85,27.118245,-118.6809
O108181,C6878,Bradley Webb,West,2023-01-03,2023-01-09,P512,Furniture,Bookcases,While Model B,5,231.36,0.0,1156.8,140.27,34.418085,-91.262649
O108182,C1138,Todd Pena,South,2024-02-23,2024-02-24,P287,Office Supplies,Art,Really Model C,3,94.66,0.3,198.79,43.94,41.200529,-104.995405
O108183,C6514,Michelle Colon,Central,2024-12-02,2024-12-07,P224,Furniture,Tables,Person Model C,3,292.77,0.0,878.31,183.92,44.226417,-71.616821
O108184,C9844,Charles Bridges,South,2024-11-18,2024-11-21,P280,Furniture,Bookcases,Teach Model B,8,370.0,0.0,2960.0,751.87,32.685455,-76.775068
O108185,C4513,Kevin Gallagher,South,2023-05-08,2023-05-14,P866,Furniture,Bookcases,So Model B,5,460.32,0.1,2071.44,115.02,44.178069,-83.089206
O108186,C5197,Dr. Ryan Scott,East,2023-06-19,2023-06-20,P371,Furniture,Bookcases,Task Model B,9,55.02,0.0,495.18,56.15,41.21041,-112.244878
O108187,C3401,Amanda Fisher,Central,2024-02-01,2024-02-06,P749,Furniture,Bookcases,Bed Model C,7,479.26,0.0,3354.82,278.14,40.823274,-123.556198
O108188,C2053,Ryan Bush,South,2023-08-25,2023-08-30,P866,Technology,Machines,Hospital Model B,2,85.02,0.2,136.03,27.49,41.230846,-80.068668
O108189,C4969,Samantha Rodriguez,West,2024-11-15,2024-11-17,P889,Office Supplies,Paper,Though Model C,1,277.14,0.0,277.14,29.57,27.134715,-113.363465
O108190,C3751,Michelle Fisher,East,2023-05-22,2023-05-28,P467,Technology,Copiers,Usually Model B,7,421.6,0.0,2951.2,862.58,30.067296,-74.492263
O108191,C6130,Joshua Taylor,Central,2023-09-04,2023-09-09,P264,Technology,Machines,Specific Model C,9,36.42,0.0,327.78,82.17,25.085931,-86.266534
O108192,C6459,Bruce Mitchell,East,2024-04-10,2024-04-17,P644,Office Supplies,Paper,Day Model C,8,420.59,0.0,3364.72,833.96,36.608654,-78.06069
O108193,C8157,Joseph Baker,South,2024-11-30,2024-12-10,P319,Technology,Phones,Radio Model C,3,299.73,0.0,899.19,260.73,45.397159,-69.342652
O108194,C7592,William Sampson,West,2024-12-24,2024-12-25,P809,Furniture,Chairs,Allow Model B,1,28.07,0.0,28.07,5.06,44.947862,-112.959202
O108195,C2512,Nicole Stafford,East,2023-12-27,2024-01-05,P462,Office Supplies,Paper,New Model C,5,27.57,0.0,137.85,39.75,33.488993,-95.946245
O108196,C2107,Susan Roberts,East,2023-03-31,2023-04-08,P567,Technology,Machines,Middle Model B,8,299.92,0.2,1919.49,297.52,42.586918,-94.445657
O108197,C5942,Zachary Mccoy,West,2024-06-15,2024-06-17,P144,Furniture,Tables,A Model C,7,398.93,0.0,2792.51,595.27,30.369024,-80.568821
O108198,C3461,James Morales,East,2024-12-17,2024-12-26,P555,Furniture,Bookcases,Fight Model A,9,54.2,0.0,487.8,81.36,37.33769,-112.42505
O108199,C9585,Brittany Santiago,South,2024-02-23,2024-03-03,P239,Technology,Copiers,Fill Model C,1,427.4,0.0,427.4,92.19,27.101083,-92.738513
O108200,C1783,Kyle Harris,West,2024-06-12,2024-06-14,P782,Technology,Copiers,Skill Model C,3,464.07,0.1,1252.99,212.28,34.975355,-96.077931
O108201,C3924,John Long,Central,2023-11-19,2023-11-22,P711,Furniture,Tables,Central Model B,1,19.94,0.0,19.94,2.34,46.826181,-116.699549
O108202,C2366,Deborah Wolfe,West,2024-06-29,2024-07-04,P676,Technology,Copiers,Production Model B,3,472.72,0.0,1418.16,144.44,46.473199,-89.253539
O108203,C7949,Rhonda Rivera,Central,2023-03-18,2023-03-23,P647,Technology,Phones,Professional Model C,7,103.92,0.2,581.95,50.22,36.75398,-106.746012
O108204,C8341,Dawn Craig,West,2023-04-27,2023-05-07,P202,Furniture,Tables,High Model C,3,396.59,0.1,1070.79,157.57,27.272218,-110.584976
O108205,C1739,Anthony Mclaughlin,South,2024-04-01,2024-04-09,P848,Furniture,Bookcases,Dinner Model C,7,389.11,0.0,2723.77,267.86,32.293261,-106.445365
O108206,C2075,Matthew Burns,Central,2023-08-08,2023-08-14,P939,Office Supplies,Art,Cold Model C,7,82.35,0.0,576.45,85.79,27.24259,-103.822836
O108207,C4461,Tony Gonzalez,East,2023-02-02,2023-02-12,P895,Furniture,Tables,Boy Model B,5,425.92,0.0,2129.6,429.38,38.792163,-117.158883
O108208,C1995,Diane Lopez,West,2024-08-01,2024-08-05,P240,Furniture,Tables,Analysis Model A,4,481.13,0.0,1924.52,234.2,38.585455,-84.987571
O108209,C7217,Kaylee Thomas,South,2024-08-12,2024-08-20,P324,Office Supplies,Binders,Baby Model B,6,30.04,0.0,180.24,43.48,31.515851,-72.678899
O108210,C1841,Anthony Johnson,Central,2023-08-30,2023-09-09,P709,Office Supplies,Art,Page Model A,2,371.5,0.3,520.1,125.29,44.458291,-77.209426
O108211,C4200,Emily Grant MD,East,2024-09-08,2024-09-18,P857,Office Supplies,Binders,Expert Model A,9,146.9,0.0,1322.1,166.42,25.139742,-120.754994
O108212,C6044,Paul Alexander,Central,2024-09-30,2024-10-02,P107,Office Supplies,Paper,Lose Model B,5,366.33,0.2,1465.32,198.35,31.558683,-117.939258
O108213,C9174,Manuel Abbott,West,2023-01-21,2023-01-25,P642,Office Supplies,Paper,Summer Model C,5,16.5,0.0,82.5,23.03,39.087452,-95.994115
O108214,C8986,Lisa Hess,Central,2023-11-24,2023-11-25,P132,Office Supplies,Art,Week Model B,4,454.89,0.1,1637.6,324.08,45.895262,-96.536486
O108215,C6211,Laura Morgan,South,2023-06-18,2023-06-21,P321,Furniture,Tables,Someone Model A,6,375.69,0.0,2254.14,329.81,47.784287,-120.9502
O108216,C5944,Amanda Herrera,West,2023-07-27,2023-07-31,P140,Office Supplies,Paper,Hear Model C,2,147.93,0.0,295.86,45.22,42.087721,-115.189768
O108217,C3772,Nicholas Bryant,South,2023-05-03,2023-05-08,P863,Office Supplies,Paper,By Model A,2,67.29,0.1,121.12,9.72,42.596141,-123.46512
O108218,C7413,Marc Stewart,East,2023-01-05,2023-01-08,P231,Furniture,Tables,Record Model A,7,24.03,0.0,168.21,21.62,44.832136,-104.362607
O108219,C4548,Allison Reyes,South,2023-03-14,2023-03-16,P117,Office Supplies,Art,Response Model C,3,235.97,0.0,707.91,137.52,31.224034,-117.893545
O108220,C5560,Tara Williams,Central,2023-10-11,2023-10-16,P368,Office Supplies,Binders,Listen Model B,3,333.95,0.0,1001.85,198.92,38.556063,-81.268954
O108221,C2084,James Lamb,South,2023-03-14,2023-03-20,P302,Technology,Copiers,Brother Model C,3,489.12,0.0,1467.36,330.48,33.71963,-70.939921
O108222,C5264,Daniel James II,West,2024-10-13,2024-10-19,P595,Office Supplies,Art,Then Model C,1,477.04,0.0,477.04,28.4,33.038704,-94.94791
O108223,C9516,Troy Roman,East,2024-10-25,2024-11-04,P884,Technology,Phones,Last Model C,6,427.69,0.1,2309.53,212.97,46.267134,-94.743813
O108224,C1418,Scott Newman,West,2023-10-22,2023-10-27,P226,Office Supplies,Binders,Executive Model B,9,192.96,0.2,1389.31,243.27,31.018183,-108.050673
O108225,C1524,Seth Garcia,West,2023-01-05,2023-01-08,P801,Furniture,Chairs,Recent Model A,1,389.8,0.0,389.8,92.54,47.261044,-79.687217
O108226,C5645,Daniel Mendoza,West,2024-07-09,2024-07-18,P833,Furniture,Bookcases,Break Model B,3,426.53,0.0,1279.59,77.2,45.085712,-111.080012
O108227,C9983,Ernest Larson,East,2023-06-06,2023-06-12,P328,Technology,Machines,Late Model B,4,384.73,0.0,1538.92,233.31,42.624349,-110.254796
O108228,C2614,David Valdez,Central,2024-11-05,2024-11-09,P635,Furniture,Bookcases,Treatment Model C,9,174.96,0.2,1259.71,317.05,48.494663,-79.820306
O108229,C6095,Hannah Gutierrez,West,2024-10-02,2024-10-09,P919,Furniture,Bookcases,Well Model B,6,474.62,0.0,2847.72,816.92,34.109081,-72.524358
O108230,C3685,John Johnson,Central,2024-01-09,2024-01-15,P654,Furniture,Chairs,Wall Model A,1,292.07,0.1,262.86,63.35,44.479286,-67.321801
O108231,C5176,Joseph Hall,East,2024-05-14,2024-05-24,P244,Furniture,Chairs,Baby Model B,2,25.34,0.0,50.68,5.34,42.011459,-82.86946
O108232,C5246,Mikayla Hernandez,South,2024-11-28,2024-12-06,P641,Office Supplies,Paper,Money Model C,5,13.38,0.0,66.9,18.87,32.779014,-93.653188
O108233,C1530,Ashley Hamilton,East,2024-07-24,2024-08-02,P286,Furniture,Bookcases,Human Model C,5,362.81,0.0,1814.05,423.41,40.108812,-72.915218
O108234,C9054,Diana Larsen,South,2023-04-13,2023-04-20,P210,Furniture,Tables,Follow Model A,4,263.79,0.1,949.64,107.78,27.796083,-74.390852
O108235,C2165,Robert Walters,South,2024-11-22,2024-11-26,P990,Furniture,Chairs,Bag Model C,7,31.14,0.0,217.98,25.03,34.730709,-89.191677
O108236,C8545,Jonathon Nelson,West,2024-09-06,2024-09-16,P596,Office Supplies,Paper,Drive Model C,7,33.83,0.1,213.13,47.85,27.862386,-109.919486
O108237,C2006,Nicole Davis,West,2023-03-30,2023-04-06,P702,Technology,Phones,Appear Model C,1,335.27,0.0,335.27,25.24,42.46293,-75.064319
O108238,C6132,Cody Pierce,South,2024-08-21,2024-08-23,P375,Office Supplies,Binders,We Model C,1,236.27,0.0,236.27,62.77,46.810899,-95.620778
O108239,C6792,Frank Gibson,South,2024-11-20,2024-11-25,P259,Furniture,Bookcases,Realize Model B,3,144.41,0.0,433.23,65.63,27.178857,-95.937798
O108240,C4021,Kimberly Rodriguez,East,2023-05-08,2023-05-11,P987,Office Supplies,Art,Feel Model B,7,485.98,0.0,3401.86,253.52,32.970642,-80.488444
O108241,C1468,Monica Berry,South,2024-07-25,2024-08-03,P972,Technology,Phones,Ago Model A,6,356.56,0.0,2139.36,439.39,30.452457,-72.667766
O108242,C5593,Nathan Williams,South,2023-05-16,2023-05-20,P260,Technology,Copiers,Work Model C,7,221.26,0.1,1393.94,331.87,37.989817,-122.548633
O108243,C4451,Paul Joseph,South,2024-02-11,2024-02-18,P194,Office Supplies,Binders,Control Model B,6,145.03,0.1,783.16,131.85,45.335846,-103.715054
O108244,C1108,Joanna Stevens,South,2024-08-14,2024-08-15,P201,Office Supplies,Paper,Painting Model A,5,114.99,0.1,517.45,77.31,48.190381,-121.437574
O108245,C8547,Sierra Austin,West,2024-10-18,2024-10-24,P478,Furniture,Tables,Cold Model B,4,143.82,0.0,575.28,38.34,35.429748,-71.22605
O108246,C4425,Kimberly Maddox,West,2024-12-04,2024-12-13,P584,Office Supplies,Binders,Himself Model C,9,285.4,0.1,2311.74,595.41,28.821362,-69.977833
O108247,C8460,Stephanie Nguyen,West,2024-12-28,2025-01-04,P612,Technology,Accessories,Strong Model B,8,118.65,0.0,949.2,80.86,41.214257,-92.805173
O108248,C7835,Laura Brown,South,2024-06-11,2024-06-16,P309,Technology,Accessories,Enjoy Model B,4,469.77,0.0,1879.08,264.19,35.772857,-81.009494
O108249,C4236,Bradley Clark,Central,2024-09-22,2024-10-01,P504,Office Supplies,Paper,Good Model B,4,278.75,0.0,1115.0,246.96,35.731917,-108.977819
O108250,C3015,Jorge Smith,West,2023-10-07,2023-10-13,P544,Office Supplies,Binders,Sense Model C,2,307.93,0.0,615.86,108.06,35.979658,-98.413187
O108251,C9157,Cole Rivers,West,2023-01-11,2023-01-12,P773,Office Supplies,Binders,Share Model A,2,421.57,0.0,843.14,143.0,41.909982,-99.428623
O108252,C6694,Ray Reed,West,2024-05-11,2024-05-18,P499,Technology,Machines,Same Model B,7,241.11,0.0,1687.77,91.13,27.686436,-108.697433
O108253,C8464,Michael Graham,West,2023-02-21,2023-02-27,P133,Furniture,Chairs,Administration Model B,6,387.04,0.0,2322.24,502.77,48.596917,-115.534248
O108254,C1057,Amber Cross,South,2024-08-27,2024-09-04,P497,Technology,Accessories,Day Model B,6,382.05,0.0,2292.3,631.1,27.513231,-99.943897
O108255,C9364,Julie George,East,2024-08-16,2024-08-25,P748,Office Supplies,Binders,Property Model A,8,445.35,0.0,3562.8,543.61,30.637339,-87.695743
O108256,C2636,Matthew York,East,2024-01-18,2024-01-26,P617,Furniture,Bookcases,Movement Model C,2,242.1,0.0,484.2,127.62,36.128709,-81.591176
O108257,C7361,Eric Gonzalez Jr.,Central,2024-09-30,2024-10-04,P508,Technology,Accessories,Traditional Model B,5,306.0,0.1,1377.0,327.1,35.461265,-99.020532
O108258,C5913,Kathryn Moran,East,2024-07-31,2024-08-01,P711,Technology,Machines,Institution Model B,2,368.11,0.0,736.22,123.01,44.280093,-119.789861
O108259,C1500,William Yang,East,2024-07-13,2024-07-19,P825,Office Supplies,Binders,Field Model C,5,332.84,0.0,1664.2,275.55,43.506597,-122.4161
O108260,C1101,Shane Hughes,South,2024-04-21,2024-04-24,P793,Technology,Accessories,Cut Model A,2,442.8,0.0,885.6,45.68,35.146651,-111.808217
O108261,C5466,Krista Patel,Central,2023-02-17,2023-02-24,P354,Technology,Accessories,Than Model B,3,171.76,0.1,463.75,46.05,42.152681,-76.166605
O108262,C7795,Margaret Allen,Central,2023-05-23,2023-06-02,P130,Technology,Machines,Military Model C,3,162.82,0.1,439.61,111.61,35.412197,-89.211414
O108263,C1361,Jennifer Steele,Central,2024-08-23,2024-08-26,P956,Office Supplies,Paper,Public Model A,3,331.09,0.0,993.27,208.73,35.14286,-85.487618
